-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
-7.884661249731026444e-01,2.339320701525255952e-01,-1.683543914704241640e-01,1.226034144717417007e+00,1.215679774399190505e+00,2.308641085767547674e-01,5.614369683660613841e-01
